DTXSID,label,predicted_proba,is_error,uncertainty_std,nn_tanimoto_to_train,ad_novelty
DTXSID4047703,0.0,0.08,False,0.27129319932500995,0.3191489361702128,0.6808510638297872
DTXSID4047705,0.0,0.178,False,0.3825127448857083,0.8,0.19999999999999996
DTXSID0047741,0.0,0.456,False,0.49806023732074794,0.41935483870967744,0.5806451612903225
DTXSID1047782,0.0,0.184,False,0.38748419322599487,0.6,0.4
DTXSID1047784,0.0,0.37,False,0.48280430818293163,0.39705882352941174,0.6029411764705883
DTXSID6047785,1.0,0.496,True,0.49998399974399244,0.32786885245901637,0.6721311475409837
DTXSID6047787,0.0,0.444,False,0.49685410333416735,0.46774193548387094,0.532258064516129
DTXSID1047817,0.0,0.298,False,0.4573794923255747,0.39285714285714285,0.6071428571428572
DTXSID1047819,1.0,0.412,True,0.4921950832749128,0.2318840579710145,0.7681159420289855
DTXSID0047820,0.0,0.276,False,0.44701677820860325,0.375,0.625
DTXSID5047825,0.0,0.44,False,0.49638694583963416,0.2748091603053435,0.7251908396946565
DTXSID9047833,0.0,0.734,True,0.4418642325420806,0.5882352941176471,0.4117647058823529
DTXSID9047837,0.0,0.304,False,0.45998260836688143,0.3111111111111111,0.6888888888888889
DTXSID8047842,0.0,0.16,False,0.3666060555964657,0.5138888888888888,0.48611111111111116
DTXSID8047846,0.0,0.27,False,0.4439594576084626,0.5263157894736842,0.4736842105263158
DTXSID2047850,0.0,0.166,False,0.37208063642172934,0.5348837209302325,0.4651162790697675
DTXSID2047856,0.0,0.36633333333333334,False,0.48082094149254545,0.3392857142857143,0.6607142857142857
DTXSID7047857,0.0,0.218,False,0.41288739384970335,0.7,0.30000000000000004
DTXSID1047869,1.0,0.552,False,0.4972886485734427,0.2608695652173913,0.7391304347826086
DTXSID8047898,0.0,0.188,False,0.3907121702737195,0.2831858407079646,0.7168141592920354
DTXSID3047972,0.0,0.02,False,0.14000000000000065,0.6923076923076923,0.3076923076923077
DTXSID2048161,1.0,0.558,False,0.4966246067202052,0.32608695652173914,0.6739130434782609
DTXSID1048172,0.0,0.416,False,0.4928934976239799,0.2982456140350877,0.7017543859649122
DTXSID1048174,1.0,0.508,False,0.49993599590347604,0.30434782608695654,0.6956521739130435
DTXSID1048178,0.0,0.42,False,0.49355850717012245,0.2948717948717949,0.7051282051282051
DTXSID0048183,1.0,0.556,False,0.4968541033341674,0.39473684210526316,0.6052631578947368
DTXSID5048184,0.0,0.752,True,0.4318518264405045,0.6949152542372882,0.30508474576271183
DTXSID1048201,0.0,0.098,False,0.29731464814233544,0.44,0.56
DTXSID5048421,0.0,0.414,False,0.4925484747717733,0.4,0.6
DTXSID0048505,1.0,0.468,True,0.498974949271003,0.41935483870967744,0.5806451612903225
DTXSID5048506,1.0,0.39,True,0.4877499359302897,0.2465753424657534,0.7534246575342466
DTXSID0048507,0.0,0.332,False,0.4709309928216672,0.25,0.75
DTXSID9048512,1.0,0.252,True,0.43416126036301245,0.3220338983050847,0.6779661016949152
DTXSID4048519,1.0,0.412,True,0.49219508327491285,0.21052631578947367,0.7894736842105263
DTXSID3048576,0.0,0.078,False,0.26817158686184606,0.5076923076923077,0.49230769230769234
DTXSID3048578,0.0,0.1,False,0.2999999999999999,0.6811594202898551,0.3188405797101449
DTXSID8048579,0.0,0.224,False,0.4169220550654509,0.1650485436893204,0.8349514563106796
DTXSID2048583,0.0,0.288,False,0.45283109433871616,0.2727272727272727,0.7272727272727273
DTXSID2048585,0.0,0.176,False,0.38082016753318176,0.2976190476190476,0.7023809523809523
DTXSID7048586,0.0,0.228,False,0.41954260808647387,0.7540983606557377,0.24590163934426235
DTXSID7048588,0.0,0.21,False,0.4073082370883259,0.25,0.75
DTXSID6048593,0.0,0.082,False,0.2743647207641669,0.5052631578947369,0.49473684210526314
DTXSID1048596,0.0,0.484,False,0.49974393443042414,0.35135135135135137,0.6486486486486487
DTXSID6048597,0.0,0.238,False,0.42585913163862205,0.5074626865671642,0.4925373134328358
DTXSID3048605,0.0,0.164,False,0.37027557305336767,0.38461538461538464,0.6153846153846154
DTXSID7048613,0.0,0.188,False,0.3907121702737193,0.1686046511627907,0.8313953488372093
DTXSID2048614,0.0,0.412,False,0.4921950832749129,0.2318840579710145,0.7681159420289855
DTXSID7048617,0.0,0.194,False,0.3954288810898876,0.367816091954023,0.632183908045977
DTXSID1048629,0.0,0.154,False,0.36094874982468095,0.5846153846153846,0.41538461538461535
DTXSID0048632,0.0,0.272,False,0.4449898875255475,0.41304347826086957,0.5869565217391304
DTXSID5048633,0.0,0.236,False,0.42462218500685917,0.5178571428571429,0.4821428571428571
DTXSID5048635,0.0,0.212,False,0.4087248463208476,0.3548387096774194,0.6451612903225806
DTXSID4048644,0.0,0.376,False,0.4843800161030573,0.42168674698795183,0.5783132530120482
DTXSID8048654,0.0,0.55,True,0.4974937185533092,0.581081081081081,0.41891891891891897
DTXSID3048655,0.0,0.31,False,0.4624932431938898,0.41379310344827586,0.5862068965517242
DTXSID8048656,0.0,0.402,False,0.4903019477831981,0.23809523809523808,0.7619047619047619
DTXSID3048657,1.0,0.598,False,0.490301947783198,0.3484848484848485,0.6515151515151515
DTXSID2048660,0.0,0.238,False,0.4258591316386221,0.25925925925925924,0.7407407407407407
DTXSID7048661,0.0,0.232,False,0.4221089906647339,0.3783783783783784,0.6216216216216216
DTXSID2048662,0.0,0.068,False,0.25174590364095273,0.3125,0.6875
DTXSID2048666,0.0,0.43,False,0.4950757517794619,0.4772727272727273,0.5227272727272727
DTXSID2048668,0.0,0.222,False,0.4155911452377201,0.32786885245901637,0.6721311475409837
DTXSID7048669,0.0,0.27,False,0.44395945760846245,0.2711864406779661,0.728813559322034
DTXSID5048685,0.0,0.428,False,0.49478884385159666,0.24691358024691357,0.7530864197530864
DTXSID5048687,0.0,0.204,False,0.4029689814365379,0.34782608695652173,0.6521739130434783
DTXSID5048689,0.0,0.154,False,0.36094874982468117,0.40625,0.59375
DTXSID4048690,0.0,0.208,False,0.4058768286069049,0.35135135135135137,0.6486486486486487
DTXSID9048691,0.0,0.288,False,0.452831094338716,0.26582278481012656,0.7341772151898734
DTXSID0048715,0.0,0.374,False,0.48386361714846904,0.5625,0.4375
DTXSID9048722,0.0,0.282,False,0.44997333254316435,0.5348837209302325,0.4651162790697675
DTXSID4048727,0.0,0.23,False,0.42083250825001556,0.39285714285714285,0.6071428571428572
DTXSID8048733,0.0,0.374,False,0.48386361714846904,0.24193548387096775,0.7580645161290323
DTXSID6048757,0.0,0.348,False,0.47633601585435636,0.359375,0.640625
DTXSID5048762,0.0,0.252,False,0.43416126036301267,0.5636363636363636,0.4363636363636364
DTXSID0048763,1.0,0.41,True,0.4918333050943173,0.5,0.5
DTXSID5048764,1.0,0.37,True,0.4828043081829318,0.24444444444444444,0.7555555555555555
DTXSID5048768,0.0,0.194,False,0.39542888108988755,0.24074074074074073,0.7592592592592593
DTXSID4048775,0.0,0.266,False,0.4418642325420807,0.3333333333333333,0.6666666666666667
DTXSID4048779,0.0,0.166,False,0.37208063642172967,0.4222222222222222,0.5777777777777777
DTXSID3048782,0.0,0.32,False,0.46647615158762595,0.575,0.42500000000000004
DTXSID7048790,0.0,0.424,False,0.4941902467673775,0.24,0.76
DTXSID7048792,0.0,0.17,False,0.37563279941985844,0.34545454545454546,0.6545454545454545
DTXSID2048795,0.0,0.186,False,0.3891066691795445,0.43902439024390244,0.5609756097560976
DTXSID2048799,0.0,0.088,False,0.2832948993540132,0.46,0.54
DTXSID4048800,0.0,0.45,False,0.4974937185533093,0.4032258064516129,0.5967741935483871
DTXSID4048802,0.0,0.176,False,0.3808201675331814,0.2054794520547945,0.7945205479452055
DTXSID9048803,0.0,0.198,False,0.3984921580156867,0.3125,0.6875
DTXSID4048804,0.0,0.416,False,0.49289349762397994,0.3103448275862069,0.6896551724137931
DTXSID3048811,1.0,0.412,True,0.49219508327491285,0.30666666666666664,0.6933333333333334
DTXSID3048813,0.0,0.138,False,0.34489998550304457,0.3484848484848485,0.6515151515151515
DTXSID8048816,0.0,0.208,False,0.40587682860690455,0.3137254901960784,0.6862745098039216
DTXSID2048820,0.0,0.478,False,0.49951576551696547,0.25925925925925924,0.7407407407407407
DTXSID2048822,0.0,0.164,False,0.37027557305336817,0.5238095238095238,0.47619047619047616
DTXSID6048832,0.0,0.396,False,0.4890644129355581,0.4878048780487805,0.5121951219512195
DTXSID6048834,0.0,0.396,False,0.4890644129355583,0.36538461538461536,0.6346153846153846
DTXSID1048835,1.0,0.38542857142857145,True,0.4862769010448629,0.509090909090909,0.49090909090909096
DTXSID6048836,0.0,0.192,False,0.3938730760029166,0.2631578947368421,0.736842105263158
DTXSID0048844,0.0,0.276,False,0.4470167782086035,0.4375,0.5625
DTXSID5048847,0.0,0.218,False,0.4128873938497035,0.3780487804878049,0.6219512195121951
DTXSID0048848,0.0,0.174,False,0.3791094828674174,0.3055555555555556,0.6944444444444444
DTXSID4048854,0.0,0.162,False,0.3684508108282562,0.34782608695652173,0.6521739130434783
DTXSID9048855,0.0,0.0171,False,0.1269353772594547,0.53125,0.46875
DTXSID4048858,0.0,0.238,False,0.4258591316386219,0.23809523809523808,0.7619047619047619
DTXSID2048905,1.0,0.38633333333333336,True,0.48570898923349193,0.37209302325581395,0.627906976744186
DTXSID1048918,0.0,0.312,False,0.4633098315382495,0.3392857142857143,0.6607142857142857
DTXSID0048927,0.0,0.172,False,0.3773804446443931,0.6153846153846154,0.3846153846153846
DTXSID4048933,0.0,0.138,False,0.34489998550304446,0.7727272727272727,0.2272727272727273
DTXSID8048941,0.0,0.182,False,0.38584452827531485,0.27586206896551724,0.7241379310344828
DTXSID8048943,0.0,0.416,False,0.49289349762397994,0.24,0.76
DTXSID8048947,0.0,0.35,False,0.4769696007084736,0.3,0.7
DTXSID7048956,0.0,0.118,False,0.32260812141048245,0.6836734693877551,0.3163265306122449
DTXSID2048957,1.0,0.46,True,0.49839743177508616,0.2375,0.7625
DTXSID7048958,0.0,0.372,False,0.4833383907781394,0.2777777777777778,0.7222222222222222
DTXSID6048961,1.0,0.5156000000000001,False,0.4994363222674166,0.2835820895522388,0.7164179104477613
DTXSID6048965,0.0,0.102,False,0.3026483107502845,0.5070422535211268,0.49295774647887325
DTXSID5048974,0.0,0.312,False,0.46330983153824973,0.4782608695652174,0.5217391304347826
DTXSID5048976,0.0,0.054,False,0.22601769842204764,0.375,0.625
DTXSID0048977,1.0,0.458,True,0.4982328772772838,0.23030303030303031,0.7696969696969697
DTXSID9048984,1.0,0.5,False,0.5,0.5142857142857142,0.48571428571428577
DTXSID9048988,0.0,0.158,False,0.36474100400146775,0.21428571428571427,0.7857142857142857
DTXSID7049009,0.0,0.184,False,0.38748419322599487,0.36,0.64
DTXSID6049010,0.0,0.258,False,0.43753399867895915,0.375,0.625
DTXSID5049021,1.0,0.556,False,0.49685410333416724,0.45588235294117646,0.5441176470588236
DTXSID5049029,0.0,0.166,False,0.3720806364217296,0.5205479452054794,0.4794520547945206
DTXSID4049034,0.0,0.348,False,0.47633601585435625,0.5,0.5
DTXSID3049043,0.0,0.206,False,0.4044304637388237,0.5901639344262295,0.4098360655737705
DTXSID3049047,1.0,0.438,True,0.49614110895994157,0.21978021978021978,0.7802197802197802
DTXSID3049049,1.0,0.414,True,0.49254847477177327,0.25862068965517243,0.7413793103448276
DTXSID7049051,1.0,0.382,True,0.48587652752525295,0.24324324324324326,0.7567567567567568
DTXSID7049053,0.0,0.296,False,0.4564909637659855,0.30303030303030304,0.696969696969697
DTXSID7049055,0.0,0.416,False,0.4928934976239799,0.5,0.5
DTXSID2049056,0.0,0.216,False,0.41151427678757246,0.3,0.7
DTXSID7049057,0.0,0.304,False,0.45998260836688143,0.2878787878787879,0.7121212121212122
DTXSID6049060,0.0,0.406,False,0.4910845141113678,0.2988505747126437,0.7011494252873562
DTXSID6049066,0.0,0.298,False,0.4573794923255745,0.28431372549019607,0.7156862745098039
DTXSID1049067,0.0,0.438,False,0.4961411089599417,0.23880597014925373,0.7611940298507462
DTXSID0049074,0.0,0.33775,False,0.47271152672639866,0.2868217054263566,0.7131782945736433
DTXSID5049077,0.0,0.35,False,0.4769696007084736,0.3404255319148936,0.6595744680851063
DTXSID5049079,0.0,0.13,False,0.3363034344160046,0.23776223776223776,0.7622377622377623
DTXSID4049082,0.0,0.296,False,0.4564909637659855,0.2727272727272727,0.7272727272727273
DTXSID6049220,0.0,0.038,False,0.19119623427253954,0.2962962962962963,0.7037037037037037
DTXSID1049225,0.0,0.2,False,0.4000000000000005,0.325,0.675
DTXSID0049313,0.0,0.232,False,0.42210899066473395,0.4,0.6
DTXSID5049316,0.0,0.338,False,0.47302854036516556,0.47368421052631576,0.5263157894736843
DTXSID7049394,0.0,0.072,False,0.25848791074245603,0.22857142857142856,0.7714285714285715
DTXSID2049399,0.0,0.052,False,0.22202702538204744,0.34210526315789475,0.6578947368421053
DTXSID9049409,0.0,0.032,False,0.17599999999999902,0.2857142857142857,0.7142857142857143
DTXSID8049412,0.0,0.258,False,0.43753399867895915,0.5,0.5
DTXSID3049413,0.0,0.24,False,0.4270831300812511,0.6818181818181818,0.31818181818181823
DTXSID8049416,0.0,0.094,False,0.2918287168871496,0.25,0.75
DTXSID2049424,0.0,0.068,False,0.2517459036409526,0.2647058823529412,0.7352941176470589
DTXSID2049428,0.0,0.314,False,0.46411636471902223,0.43478260869565216,0.5652173913043479
DTXSID7049429,0.0,0.62,True,0.4853864439804647,0.6086956521739131,0.3913043478260869
DTXSID6049430,1.0,0.5136666666666667,False,0.4995352284318337,0.5,0.5
DTXSID0050423,0.0,0.264,False,0.4407992740465872,0.42,0.5800000000000001
DTXSID20930274,0.0,0.538,True,0.4985539088203001,0.2,0.8
